,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,221,11,0,0,221,22,0,0
8,8,198,20,1,0,198,42,3,0
9,9,180,27,1,1,180,56,3,4
10,10,177,24,4,1,177,49,13,4
11,11,159,24,5,3,159,55,16,13
12,12,155,26,5,3,155,59,16,13
13,13,150,27,6,3,150,61,19,13
14,14,137,33,6,3,137,74,19,13
15,15,134,34,5,4,134,76,16,17
