,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,232,4,1,0,232,8,3,0
7,7,223,7,2,0,223,14,6,0
8,8,200,14,5,0,200,28,15,0
9,9,183,21,5,0,183,45,15,0
10,10,178,22,6,0,178,47,18,0
11,11,152,30,9,0,152,64,27,0
12,12,150,30,9,0,150,66,27,0
13,13,148,30,6,2,148,67,18,10
14,14,139,32,6,2,139,73,20,11
15,15,135,34,6,2,135,77,20,11
