,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,232,4,1,0,232,8,3,0
7,7,223,7,2,0,223,14,6,0
8,8,198,19,2,0,198,39,6,0
9,9,181,24,4,0,181,50,12,0
10,10,177,23,6,0,177,48,18,0
11,11,154,27,10,0,154,58,31,0
12,12,150,29,10,0,150,62,31,0
13,13,145,30,11,0,145,64,34,0
14,14,134,34,11,0,134,75,34,0
15,15,130,36,11,0,130,79,34,0
