,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,222,10,0,0,222,21,0,0
8,8,199,17,3,0,199,35,9,0
9,9,181,24,4,0,181,50,12,0
10,10,175,27,4,0,175,56,12,0
11,11,153,30,8,0,153,63,27,0
12,12,152,29,8,0,152,63,28,0
13,13,147,32,7,0,147,71,25,0
14,14,137,32,10,0,137,71,35,0
15,15,133,34,10,0,133,75,35,0
