,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,232,5,0,0,232,11,0,0
7,7,222,10,0,0,222,21,0,0
8,8,200,15,4,0,200,31,12,0
9,9,185,18,5,1,185,38,16,4
10,10,180,19,6,1,180,40,19,4
11,11,154,30,6,1,154,67,18,4
12,12,151,31,5,2,151,69,15,8
13,13,146,32,6,2,146,71,18,8
14,14,135,36,5,3,135,80,15,13
15,15,133,34,7,3,133,74,23,13
