,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,221,11,0,0,221,22,0,0
8,8,197,21,1,0,197,43,3,0
9,9,181,24,4,0,181,50,12,0
10,10,176,25,5,0,176,52,15,0
11,11,153,32,5,1,153,70,16,4
12,12,150,33,4,2,150,72,13,8
13,13,144,36,4,2,144,78,13,8
14,14,134,37,5,3,134,80,16,13
15,15,131,38,4,4,131,82,13,17
