,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,243,0,0,0,243,0,0,0
1,1,241,1,0,0,241,2,0,0
2,2,241,1,0,0,241,2,0,0
3,3,241,1,0,0,241,2,0,0
4,4,241,1,0,0,241,2,0,0
5,5,235,4,0,0,235,8,0,0
6,6,231,6,0,0,231,12,0,0
7,7,221,11,0,0,221,22,0,0
8,8,198,18,3,0,198,36,9,0
9,9,183,22,4,0,183,48,12,0
10,10,177,25,4,0,177,54,12,0
11,11,153,33,5,0,153,72,18,0
12,12,150,34,5,0,150,75,18,0
13,13,145,35,6,0,145,77,21,0
14,14,133,40,4,2,133,87,12,11
15,15,129,42,4,2,129,91,12,11
