,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,151,15,0,0,151,32,0,0
5,5,139,18,2,0,139,37,7,0
6,6,133,21,2,0,133,43,7,0
7,7,124,24,3,0,124,49,10,0
8,8,115,26,3,1,115,54,10,4
9,9,115,26,3,1,115,54,10,4
10,10,113,25,4,1,113,53,13,4
11,11,108,24,3,3,108,52,9,14
12,12,94,28,4,3,94,62,13,14
13,13,89,29,5,3,89,64,16,14
14,14,86,30,5,3,86,67,16,14
15,15,75,32,6,4,75,70,19,19
