,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,177,3,0,0,177,7,0,0
3,3,167,8,0,0,167,17,0,0
4,4,151,14,1,0,151,29,4,0
5,5,140,16,3,0,140,33,11,0
6,6,136,15,5,0,136,31,17,0
7,7,128,17,5,1,128,34,18,4
8,8,119,18,7,1,119,37,24,4
9,9,119,18,7,1,119,37,24,4
10,10,115,20,7,1,115,41,24,4
11,11,110,19,6,3,110,39,20,15
12,12,98,19,8,4,98,39,28,19
13,13,96,18,7,5,96,37,25,26
14,14,93,19,6,6,93,39,22,30
15,15,81,23,7,6,81,48,25,30
