,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,14,2,0,150,28,6,0
5,5,140,15,4,0,140,30,14,0
6,6,136,16,3,1,136,32,11,5
7,7,130,14,6,1,130,29,20,5
8,8,121,17,6,1,121,39,19,5
9,9,121,17,6,1,121,39,19,5
10,10,117,19,6,1,117,43,19,5
11,11,110,18,9,1,110,40,29,5
12,12,99,21,4,5,99,46,12,27
13,13,94,22,5,5,94,45,18,27
14,14,91,23,5,5,91,47,18,28
15,15,84,23,5,5,84,48,24,28
