,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,151,14,1,0,151,30,3,0
5,5,137,21,1,0,137,44,3,0
6,6,133,21,2,0,133,45,6,0
7,7,127,20,4,0,127,45,12,0
8,8,119,22,4,0,119,49,16,0
9,9,119,22,4,0,119,49,16,0
10,10,116,22,5,0,116,49,19,0
11,11,110,21,6,1,110,45,25,4
12,12,96,23,8,2,96,49,31,8
13,13,91,24,9,2,91,51,34,8
14,14,88,24,10,2,88,51,37,8
15,15,78,23,14,2,78,49,49,8
