,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,177,3,0,0,177,7,0,0
3,3,168,7,0,0,168,16,0,0
4,4,152,12,2,0,152,25,7,0
5,5,142,13,3,1,142,26,11,5
6,6,136,16,3,1,136,32,11,5
7,7,126,21,3,1,126,42,11,5
8,8,118,20,6,1,118,40,21,5
9,9,118,20,6,1,118,40,21,5
10,10,115,21,6,1,115,43,21,5
11,11,105,26,6,1,105,53,21,5
12,12,92,29,5,3,92,60,18,14
13,13,89,30,3,4,89,63,10,22
14,14,87,30,4,3,87,66,13,18
15,15,82,26,6,3,82,57,21,22
