,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,150,14,2,0,150,28,6,0
5,5,137,19,3,0,137,38,9,0
6,6,133,19,4,0,133,39,12,0
7,7,125,21,4,1,125,43,12,4
8,8,116,23,4,2,116,48,12,8
9,9,116,23,4,2,116,48,12,8
10,10,112,25,4,2,112,52,12,8
11,11,105,25,6,2,105,52,19,8
12,12,93,26,7,3,93,55,23,13
13,13,89,26,7,4,89,55,23,17
14,14,87,25,8,4,87,54,26,17
15,15,79,25,7,6,79,54,23,28
