,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,151,14,1,0,151,30,3,0
5,5,140,17,1,1,140,35,3,6
6,6,134,20,1,1,134,41,3,6
7,7,127,19,4,1,127,39,12,6
8,8,119,19,5,2,119,39,16,10
9,9,119,19,5,2,119,39,16,10
10,10,116,20,5,2,116,42,16,10
11,11,106,25,5,2,106,52,16,10
12,12,89,33,5,2,89,69,16,10
13,13,86,32,6,2,86,67,19,12
14,14,84,32,6,2,84,68,19,13
15,15,75,32,8,2,75,67,27,15
