,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,148,18,0,0,148,36,0,0
5,5,136,22,1,0,136,45,3,0
6,6,132,21,3,0,132,43,9,0
7,7,124,24,3,0,124,51,9,0
8,8,118,21,5,1,118,46,16,4
9,9,118,21,5,1,118,46,16,4
10,10,114,23,5,1,114,50,16,4
11,11,107,23,6,2,107,50,19,8
12,12,97,24,5,3,97,55,19,13
13,13,94,23,6,3,94,52,23,15
14,14,90,25,6,3,90,56,23,15
15,15,83,24,6,4,83,57,19,25
