,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,177,3,0,0,177,7,0,0
3,3,167,8,0,0,167,17,0,0
4,4,150,15,1,0,150,30,4,0
5,5,138,20,0,1,138,41,0,5
6,6,133,22,0,1,133,45,0,5
7,7,125,25,0,1,125,50,0,5
8,8,117,25,1,2,117,50,3,10
9,9,117,25,1,2,117,50,3,10
10,10,116,22,3,2,116,44,10,10
11,11,109,24,4,1,109,54,13,4
12,12,98,23,6,2,98,48,24,10
13,13,94,22,8,2,94,45,31,10
14,14,90,24,8,2,90,49,31,10
15,15,81,25,7,4,81,51,27,21
