,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,177,2,1,0,177,4,3,0
3,3,168,5,2,0,168,10,6,0
4,4,151,13,1,1,151,26,3,4
5,5,137,20,1,1,137,40,3,4
6,6,132,21,2,1,132,42,6,4
7,7,124,22,4,1,124,44,12,4
8,8,116,22,6,1,116,44,20,4
9,9,116,22,6,1,116,44,20,4
10,10,114,22,6,1,114,46,20,4
11,11,110,21,5,2,110,48,17,9
12,12,96,24,7,2,96,53,25,10
13,13,93,22,9,2,93,47,34,10
14,14,90,24,8,2,90,54,30,10
15,15,83,21,9,4,83,49,32,20
