,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,15,1,0,150,31,3,0
5,5,139,17,2,1,139,35,6,4
6,6,135,16,4,1,135,33,12,4
7,7,126,20,4,1,126,42,12,4
8,8,116,23,4,2,116,48,12,8
9,9,116,23,4,2,116,48,12,8
10,10,114,22,5,2,114,47,15,8
11,11,106,25,5,2,106,53,17,8
12,12,93,26,7,3,93,54,25,12
13,13,91,22,10,3,91,46,35,12
14,14,87,24,10,3,87,50,35,12
15,15,79,24,10,4,79,50,34,21
