,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,148,18,0,0,148,36,0,0
5,5,135,23,1,0,135,46,3,0
6,6,131,22,3,0,131,44,9,0
7,7,123,23,5,0,123,46,15,0
8,8,113,26,6,0,113,53,18,0
9,9,113,26,6,0,113,53,18,0
10,10,110,26,7,0,110,53,21,0
11,11,104,26,7,1,104,54,22,4
12,12,96,22,8,3,96,46,29,13
13,13,93,20,10,3,93,41,37,13
14,14,91,19,11,3,91,39,41,13
15,15,83,19,10,5,83,39,37,25
