,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,152,12,1,1,152,24,4,4
5,5,139,17,2,1,139,34,7,4
6,6,135,17,3,1,135,34,10,5
7,7,128,17,5,1,128,34,17,5
8,8,119,19,5,2,119,39,16,10
9,9,119,19,5,2,119,39,16,10
10,10,117,19,4,3,117,40,13,14
11,11,112,18,4,4,112,38,15,19
12,12,102,18,4,5,102,37,15,30
13,13,98,19,4,5,98,41,15,30
14,14,94,21,4,5,94,45,15,30
15,15,85,22,5,5,85,47,18,32
