,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,151,15,1,0,151,30,3,0
6,6,148,15,2,0,148,30,6,0
7,7,143,14,4,0,143,28,13,0
8,8,134,15,5,1,134,30,16,4
9,9,132,16,5,1,132,32,16,4
10,10,129,15,6,1,129,31,20,4
11,11,124,17,5,2,124,35,16,9
12,12,114,17,7,3,114,35,22,13
13,13,112,15,8,3,112,32,26,14
14,14,105,17,9,3,105,36,29,14
15,15,98,19,10,3,98,40,32,14
