,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,177,2,1,0,177,4,3,0
3,3,167,7,1,0,167,14,3,0
4,4,152,12,2,0,152,26,6,0
5,5,138,19,2,0,138,40,6,0
6,6,133,20,3,0,133,42,9,0
7,7,125,22,4,0,125,47,12,0
8,8,116,24,5,0,116,50,18,0
9,9,116,24,5,0,116,50,18,0
10,10,112,26,5,0,112,54,18,0
11,11,105,26,7,0,105,54,25,0
12,12,93,27,8,1,93,58,28,5
13,13,91,24,9,2,91,51,33,9
14,14,90,24,7,3,90,53,26,15
15,15,83,24,8,2,83,51,40,10
