,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,152,13,2,0,152,26,6,0
6,6,150,12,3,0,150,25,9,0
7,7,146,9,6,0,146,19,19,0
8,8,137,11,6,1,137,23,19,4
9,9,135,12,6,1,135,25,19,4
10,10,130,14,5,2,130,29,16,8
11,11,126,14,6,2,126,30,19,8
12,12,117,16,4,4,117,35,13,18
13,13,112,18,3,5,112,39,9,23
14,14,105,20,4,5,105,41,14,23
15,15,98,23,3,6,98,47,11,27
