,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,151,13,2,0,151,27,6,0
5,5,139,17,3,0,139,36,9,0
6,6,135,17,4,0,135,36,13,0
7,7,128,20,3,0,128,46,10,0
8,8,117,24,4,0,117,54,13,0
9,9,117,24,4,0,117,54,13,0
10,10,114,25,3,1,114,56,10,4
11,11,107,24,6,1,107,54,19,4
12,12,96,25,4,4,96,54,12,22
13,13,91,26,5,4,91,56,15,22
14,14,88,27,5,4,88,59,15,22
15,15,79,29,5,4,79,65,15,25
