,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,14,2,0,150,28,6,0
5,5,138,17,4,0,138,34,12,0
6,6,134,16,6,0,134,32,18,0
7,7,126,17,8,0,126,34,24,0
8,8,116,21,7,1,116,43,21,4
9,9,116,21,7,1,116,43,21,4
10,10,113,22,7,1,113,46,21,4
11,11,107,23,6,2,107,49,20,8
12,12,97,21,9,2,97,45,33,9
13,13,92,22,10,2,92,47,36,9
14,14,90,21,11,2,90,46,39,9
15,15,85,15,14,3,85,32,52,15
