,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,153,11,2,0,153,25,6,0
5,5,140,17,2,0,140,38,6,0
6,6,136,18,2,0,136,42,6,0
7,7,128,20,3,0,128,47,9,0
8,8,121,20,3,1,121,46,10,7
9,9,121,20,3,1,121,46,10,7
10,10,117,22,3,1,117,50,10,7
11,11,110,23,3,2,110,51,11,12
12,12,97,25,5,2,97,55,19,13
13,13,93,26,4,3,93,57,16,18
14,14,90,26,5,3,90,57,19,18
15,15,82,25,4,6,82,55,15,32
