,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,151,14,1,0,151,30,3,0
5,5,137,21,1,0,137,44,3,0
6,6,133,20,3,0,133,42,9,0
7,7,128,18,4,1,128,38,13,5
8,8,117,23,4,1,117,48,13,6
9,9,117,23,4,1,117,48,13,6
10,10,115,22,5,1,115,47,16,6
11,11,107,24,6,1,107,51,20,6
12,12,94,28,6,1,94,64,20,6
13,13,90,28,6,2,90,64,20,10
14,14,87,30,5,2,87,70,17,10
15,15,83,26,4,4,83,58,19,24
