,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,162,8,2,0,162,16,6,0
5,5,153,11,3,0,153,22,9,0
6,6,150,13,2,0,150,28,6,0
7,7,142,17,2,0,142,36,6,0
8,8,133,19,3,0,133,39,12,0
9,9,132,19,2,1,132,39,6,7
10,10,129,18,3,1,129,38,10,7
11,11,123,21,3,1,123,44,10,7
12,12,112,22,6,1,112,45,20,7
13,13,107,24,5,2,107,49,17,11
14,14,101,26,5,2,101,55,17,11
15,15,97,25,4,4,97,52,14,21
