,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,177,3,0,0,177,6,0,0
3,3,167,8,0,0,167,16,0,0
4,4,149,17,0,0,149,34,0,0
5,5,138,20,1,0,138,41,4,0
6,6,132,23,1,0,132,47,4,0
7,7,126,23,2,0,126,47,10,0
8,8,117,25,3,0,117,53,13,0
9,9,117,25,3,0,117,53,13,0
10,10,113,27,3,0,113,57,13,0
11,11,107,27,4,0,107,57,19,0
12,12,95,28,5,1,95,61,18,9
13,13,93,26,5,2,93,57,18,15
14,14,92,25,5,2,92,55,20,16
15,15,84,23,8,2,84,49,34,16
