,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,155,8,2,1,155,17,6,6
5,5,144,10,4,1,144,20,14,6
6,6,140,11,4,1,140,24,14,6
7,7,132,14,5,0,132,30,22,0
8,8,123,16,6,0,123,37,24,0
9,9,123,16,6,0,123,37,24,0
10,10,120,17,5,1,120,39,16,9
11,11,111,20,6,1,111,45,19,9
12,12,98,22,8,1,98,48,29,9
13,13,93,23,9,1,93,50,32,9
14,14,90,23,10,1,90,50,35,9
15,15,81,25,10,1,81,57,37,9
