,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,15,0,1,150,30,0,4
5,5,139,18,1,1,139,38,3,4
6,6,133,21,1,1,133,44,3,4
7,7,127,19,4,1,127,39,13,5
8,8,116,23,5,1,116,47,16,5
9,9,116,23,5,1,116,47,16,5
10,10,113,24,4,2,113,49,13,9
11,11,108,21,7,2,108,43,24,9
12,12,99,21,4,5,99,44,15,26
13,13,96,21,5,4,96,49,18,21
14,14,93,22,5,4,93,51,18,22
15,15,87,20,4,6,87,51,16,30
