,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,152,14,1,0,152,29,3,0
6,6,148,16,1,0,148,33,3,0
7,7,141,18,2,0,141,37,6,0
8,8,133,18,3,1,133,37,9,5
9,9,131,19,3,1,131,39,9,5
10,10,127,18,5,1,127,37,15,5
11,11,122,21,4,1,122,45,12,5
12,12,113,20,7,1,113,42,23,6
13,13,111,20,6,1,111,44,20,9
14,14,105,22,6,1,105,50,20,9
15,15,100,23,5,2,100,52,17,15
