,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,16,0,0
4,4,151,13,2,0,151,26,6,0
5,5,140,14,5,0,140,28,15,0
6,6,136,13,7,0,136,26,21,0
7,7,127,16,8,0,127,32,24,0
8,8,119,16,8,2,119,32,24,8
9,9,119,16,8,2,119,32,24,8
10,10,115,18,8,2,115,36,24,8
11,11,107,21,6,4,107,42,18,16
12,12,96,21,8,4,96,45,24,18
13,13,93,20,8,5,93,42,26,22
14,14,90,20,9,5,90,42,29,22
15,15,83,17,11,6,83,36,35,29
