,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,152,13,1,0,152,29,3,0
5,5,140,17,2,0,140,38,6,0
6,6,135,18,3,0,135,40,9,0
7,7,127,22,1,1,127,50,3,4
8,8,118,22,4,1,118,50,12,4
9,9,118,22,4,1,118,50,12,4
10,10,115,22,5,1,115,50,15,4
11,11,108,24,4,2,108,56,12,8
12,12,97,24,5,3,97,57,15,15
13,13,93,24,6,3,93,57,18,16
14,14,89,26,6,3,89,61,18,16
15,15,80,27,6,4,80,62,18,24
