,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,177,2,1,0,177,4,3,0
3,3,168,5,2,0,168,10,6,0
4,4,151,13,2,0,151,27,6,0
5,5,138,19,2,0,138,40,6,0
6,6,132,22,2,0,132,46,6,0
7,7,124,23,4,0,124,48,12,0
8,8,114,26,4,1,114,54,12,4
9,9,114,26,4,1,114,54,12,4
10,10,111,28,3,1,111,60,9,4
11,11,108,23,6,1,108,48,24,4
12,12,97,23,7,2,97,49,23,15
13,13,94,22,8,2,94,49,26,15
14,14,92,21,9,2,92,47,30,15
15,15,84,20,10,3,84,47,33,20
