,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,152,11,3,0,152,22,9,0
5,5,140,15,4,0,140,31,12,0
6,6,136,14,6,0,136,29,18,0
7,7,129,16,5,1,129,33,15,6
8,8,121,15,8,1,121,30,26,6
9,9,121,15,8,1,121,30,26,6
10,10,117,17,8,1,117,34,26,6
11,11,108,21,8,1,108,43,26,6
12,12,97,18,11,3,97,37,34,15
13,13,95,15,12,4,95,31,37,20
14,14,93,15,11,5,93,31,34,25
15,15,84,17,11,5,84,40,36,23
