,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,152,14,1,0,152,29,3,0
6,6,148,16,1,0,148,33,3,0
7,7,141,18,2,0,141,37,6,0
8,8,130,22,3,0,130,45,9,0
9,9,129,21,4,0,129,43,12,0
10,10,125,23,2,1,125,47,6,6
11,11,121,22,4,1,121,45,12,6
12,12,111,23,6,1,111,47,19,7
13,13,106,25,6,1,106,52,19,7
14,14,103,22,7,2,103,47,22,12
15,15,97,22,9,2,97,47,28,12
