,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,151,12,3,0,151,24,9,0
5,5,139,15,5,0,139,30,15,0
6,6,134,17,4,1,134,34,12,4
7,7,127,20,3,1,127,44,9,4
8,8,119,18,7,1,119,39,22,4
9,9,119,18,7,1,119,39,22,4
10,10,115,20,7,1,115,43,22,4
11,11,105,25,7,1,105,53,22,4
12,12,93,25,10,1,93,52,35,4
13,13,88,27,9,2,88,56,31,9
14,14,87,25,10,2,87,53,35,9
15,15,77,27,9,4,77,58,29,20
