,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,15,0,1,150,30,0,4
5,5,137,20,1,1,137,40,3,4
6,6,133,20,2,1,133,41,6,4
7,7,125,22,3,1,125,46,9,4
8,8,115,25,4,1,115,52,13,4
9,9,115,25,4,1,115,52,13,4
10,10,111,27,4,1,111,56,13,4
11,11,102,30,5,1,102,62,16,4
12,12,93,29,4,3,93,62,15,14
13,13,89,29,4,4,89,61,13,21
14,14,86,30,4,4,86,64,13,21
15,15,80,28,4,5,80,61,12,31
