,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,168,5,2,0,168,10,6,0
4,4,154,8,3,1,154,16,10,4
5,5,141,14,3,1,141,29,10,4
6,6,137,15,2,2,137,31,6,10
7,7,129,16,4,2,129,33,12,10
8,8,120,18,5,2,120,38,15,11
9,9,120,18,5,2,120,38,15,11
10,10,116,20,5,2,116,42,15,11
11,11,109,21,6,2,109,46,18,11
12,12,98,22,6,3,98,47,23,16
13,13,93,24,5,4,93,51,18,22
14,14,90,26,5,3,90,58,18,18
15,15,86,20,7,4,86,43,28,26
