,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,168,5,2,0,168,10,6,0
4,4,152,12,2,0,152,25,6,0
5,5,140,16,3,0,140,34,9,0
6,6,134,19,3,0,134,40,9,0
7,7,125,22,4,0,125,46,12,0
8,8,116,23,6,0,116,49,18,0
9,9,116,23,6,0,116,49,18,0
10,10,112,25,6,0,112,53,18,0
11,11,105,24,9,0,105,51,27,0
12,12,93,24,11,1,93,52,33,5
13,13,88,26,11,1,88,57,33,5
14,14,84,28,11,1,84,61,33,5
15,15,76,29,8,4,76,61,24,22
