,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,149,17,0,0,149,34,0,0
5,5,138,19,1,1,138,38,3,4
6,6,132,22,1,1,132,44,3,4
7,7,124,24,1,2,124,48,3,8
8,8,114,28,0,3,114,56,0,12
9,9,114,28,0,3,114,56,0,12
10,10,111,29,0,3,111,59,0,12
11,11,105,28,1,4,105,57,3,17
12,12,95,26,4,4,95,56,12,19
13,13,91,27,3,5,91,58,9,24
14,14,89,26,4,5,89,56,13,24
15,15,81,25,5,6,81,53,17,31
