,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,151,13,1,1,151,26,3,4
5,5,139,16,3,1,139,32,9,4
6,6,135,16,3,2,135,32,9,8
7,7,128,17,4,2,128,36,12,8
8,8,119,18,5,3,119,36,17,12
9,9,119,18,5,3,119,36,17,12
10,10,115,20,5,3,115,40,17,12
11,11,108,21,5,4,108,42,18,16
12,12,97,21,5,6,97,42,18,27
13,13,94,19,6,7,94,38,21,31
14,14,91,20,6,7,91,40,21,32
15,15,84,21,5,7,84,48,17,35
