,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,151,14,1,0,151,30,3,0
5,5,141,15,3,0,141,30,13,0
6,6,139,12,4,1,139,24,12,9
7,7,133,10,7,1,133,21,21,9
8,8,123,14,6,2,123,29,18,14
9,9,123,14,6,2,123,29,18,14
10,10,120,14,7,2,120,29,21,14
11,11,114,14,6,4,114,29,18,23
12,12,102,15,7,5,102,31,23,28
13,13,96,18,7,5,96,37,23,28
14,14,94,17,8,5,94,36,26,28
15,15,85,18,7,7,85,38,21,40
