,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,151,14,1,0,151,30,3,0
5,5,138,19,2,0,138,40,6,0
6,6,132,22,2,0,132,46,6,0
7,7,125,23,3,0,125,50,9,0
8,8,114,27,4,0,114,58,12,0
9,9,114,27,4,0,114,58,12,0
10,10,111,28,4,0,111,61,12,0
11,11,104,30,4,0,104,68,12,0
12,12,94,27,6,2,94,60,18,12
13,13,92,25,6,3,92,55,20,17
14,14,89,26,6,3,89,58,20,17
15,15,84,22,7,4,84,51,25,24
