,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,162,10,0,0,162,22,0,0
5,5,152,15,0,0,152,32,0,0
6,6,149,16,0,0,149,35,0,0
7,7,142,18,1,0,142,39,3,0
8,8,131,23,1,0,131,50,3,0
9,9,130,22,2,0,130,48,6,0
10,10,125,24,1,1,125,52,3,4
11,11,120,25,2,1,120,54,6,4
12,12,109,28,3,1,109,62,9,4
13,13,106,26,5,1,106,58,16,4
14,14,102,24,5,3,102,53,17,12
15,15,96,24,7,3,96,52,24,12
