,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,151,13,2,0,151,26,6,0
5,5,139,17,3,0,139,34,10,0
6,6,133,20,3,0,133,40,10,0
7,7,127,19,4,1,127,38,14,4
8,8,117,22,5,1,117,45,17,4
9,9,117,22,5,1,117,45,17,4
10,10,113,24,5,1,113,49,17,4
11,11,105,25,7,1,105,51,23,4
12,12,96,23,8,2,96,52,27,8
13,13,93,24,7,2,93,56,24,10
14,14,92,22,8,2,92,53,28,10
15,15,85,20,8,4,85,48,28,22
