,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,177,2,1,0,177,4,3,0
3,3,170,3,0,2,170,6,0,8
4,4,153,10,1,2,153,20,3,8
5,5,141,14,2,2,141,28,7,8
6,6,135,17,2,2,135,34,7,8
7,7,125,22,2,2,125,44,7,8
8,8,116,24,3,2,116,49,11,8
9,9,116,24,3,2,116,49,11,8
10,10,113,24,4,2,113,49,14,8
11,11,107,23,5,3,107,48,17,12
12,12,96,23,6,4,96,50,22,16
13,13,93,23,4,6,93,51,14,26
14,14,91,22,5,6,91,48,18,27
15,15,81,24,5,7,81,52,19,31
