,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,148,18,0,0,148,36,0,0
5,5,136,21,2,0,136,42,6,0
6,6,130,24,2,0,130,48,6,0
7,7,123,24,4,0,123,48,13,0
8,8,117,20,7,1,117,41,22,4
9,9,117,20,7,1,117,41,22,4
10,10,115,19,8,1,115,38,27,4
11,11,106,23,8,1,106,47,27,4
12,12,94,24,8,3,94,49,28,13
13,13,92,24,8,2,92,53,30,9
14,14,89,25,7,3,89,55,24,16
15,15,80,27,7,3,80,61,22,16
