,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,152,12,2,0,152,26,6,0
5,5,140,15,4,0,140,32,12,0
6,6,134,18,4,0,134,38,12,0
7,7,127,20,4,0,127,43,12,0
8,8,118,21,5,1,118,45,15,4
9,9,118,21,5,1,118,45,15,4
10,10,117,20,4,2,117,44,12,9
11,11,111,19,6,2,111,43,19,9
12,12,98,21,6,4,98,47,18,19
13,13,94,20,8,4,94,45,24,19
14,14,90,22,8,4,90,49,24,19
15,15,82,24,4,7,82,54,12,34
