,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,151,13,2,0,151,26,7,0
5,5,139,17,3,0,139,35,10,0
6,6,135,16,5,0,135,33,16,0
7,7,127,19,4,1,127,40,13,4
8,8,117,23,4,1,117,50,13,4
9,9,117,23,4,1,117,50,13,4
10,10,114,23,5,1,114,50,16,4
11,11,109,22,5,2,109,51,15,9
12,12,96,23,7,3,96,52,22,14
13,13,90,26,7,3,90,58,22,14
14,14,86,28,7,3,86,62,22,14
15,15,77,28,9,3,77,58,35,14
