,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,153,11,0,2,153,23,0,8
5,5,144,12,1,2,144,26,5,9
6,6,140,13,1,2,140,27,8,9
7,7,134,12,2,3,134,25,6,19
8,8,124,15,3,3,124,31,10,19
9,9,124,15,3,3,124,31,10,19
10,10,121,16,3,3,121,34,10,19
11,11,114,18,2,4,114,38,6,26
12,12,102,20,2,5,102,44,6,32
13,13,98,21,2,5,98,47,6,33
14,14,96,22,2,4,96,54,6,28
15,15,88,21,4,4,88,52,12,32
