,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,148,18,0,0,148,36,0,0
5,5,137,20,2,0,137,40,7,0
6,6,131,23,2,0,131,46,7,0
7,7,122,26,3,0,122,52,10,0
8,8,112,30,3,0,112,62,10,0
9,9,112,30,3,0,112,62,10,0
10,10,109,30,4,0,109,62,13,0
11,11,101,31,6,0,101,64,19,0
12,12,89,31,7,2,89,64,23,8
13,13,85,31,7,3,85,64,23,12
14,14,83,29,9,3,83,59,30,12
15,15,74,31,8,4,74,64,29,17
