,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,151,12,3,0,151,24,9,0
5,5,140,15,3,1,140,31,9,4
6,6,134,18,3,1,134,37,9,4
7,7,126,19,5,1,126,39,15,4
8,8,118,20,4,3,118,41,12,13
9,9,118,20,4,3,118,41,12,13
10,10,116,20,4,3,116,43,12,13
11,11,109,21,5,3,109,47,15,13
12,12,100,20,4,5,100,46,14,24
13,13,97,21,3,5,97,52,11,24
14,14,95,20,4,5,95,50,14,25
15,15,87,18,6,6,87,42,24,31
