,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,149,16,1,0,149,32,3,0
5,5,135,23,1,0,135,46,3,0
6,6,129,26,1,0,129,52,3,0
7,7,120,29,2,0,120,58,6,0
8,8,113,27,5,0,113,55,16,0
9,9,113,27,5,0,113,55,16,0
10,10,109,29,5,0,109,59,16,0
11,11,101,30,7,0,101,61,22,0
12,12,90,31,6,2,90,66,18,10
13,13,87,29,8,2,87,62,25,10
14,14,84,29,9,2,84,60,30,10
15,15,74,30,11,2,74,61,39,10
