,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,149,16,1,0,149,32,3,0
5,5,137,20,2,0,137,41,6,0
6,6,132,21,3,0,132,43,9,0
7,7,126,22,2,1,126,47,6,5
8,8,117,24,3,1,117,50,11,6
9,9,117,24,3,1,117,50,11,6
10,10,115,24,2,2,115,50,6,13
11,11,108,26,2,2,108,56,6,14
12,12,95,28,4,2,95,62,12,15
13,13,90,30,4,2,90,67,12,15
14,14,89,28,5,2,89,62,18,15
15,15,80,28,6,3,80,61,23,20
