,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,16,0,0
4,4,152,12,2,0,152,25,6,0
5,5,140,15,4,0,140,31,12,0
6,6,136,16,3,1,136,33,9,5
7,7,127,19,4,1,127,39,12,5
8,8,119,20,4,2,119,42,12,10
9,9,119,20,4,2,119,42,12,10
10,10,116,21,4,2,116,45,12,10
11,11,109,22,6,1,109,46,24,4
12,12,96,24,7,2,96,52,27,8
13,13,90,27,7,2,90,58,27,8
14,14,88,25,9,2,88,54,33,8
15,15,80,27,7,3,80,62,27,14
