,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,149,16,1,0,149,32,3,0
5,5,135,23,1,0,135,46,3,0
6,6,130,24,2,0,130,48,6,0
7,7,123,24,4,0,123,49,12,0
8,8,113,27,5,0,113,56,15,0
9,9,113,27,5,0,113,56,15,0
10,10,110,28,5,0,110,59,15,0
11,11,104,27,7,0,104,58,21,0
12,12,92,28,8,1,92,60,27,4
13,13,88,29,8,1,88,62,29,4
14,14,86,27,10,1,86,56,37,4
15,15,77,27,11,2,77,56,42,8
