,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,152,12,2,0,152,26,6,0
5,5,142,12,5,0,142,26,16,0
6,6,136,15,5,0,136,32,16,0
7,7,127,19,4,1,127,40,13,4
8,8,118,20,6,1,118,43,19,4
9,9,118,20,6,1,118,43,19,4
10,10,115,21,5,2,115,45,16,8
11,11,108,20,8,2,108,42,26,8
12,12,98,18,10,3,98,38,32,16
13,13,94,19,9,4,94,41,29,20
14,14,92,19,8,5,92,41,25,26
15,15,86,15,10,6,86,31,34,33
