,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,152,12,1,1,152,24,3,5
5,5,141,13,4,1,141,26,12,5
6,6,135,16,4,1,135,32,12,5
7,7,128,16,6,1,128,32,19,5
8,8,121,15,6,3,121,31,19,13
9,9,121,15,6,3,121,31,19,13
10,10,119,13,8,3,119,26,26,13
11,11,111,16,8,3,111,34,26,13
12,12,102,14,7,6,102,29,24,29
13,13,99,14,7,6,99,29,24,32
14,14,95,16,7,6,95,33,24,32
15,15,89,17,3,8,89,35,11,49
