,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,150,16,0,0,150,34,0,0
5,5,137,21,1,0,137,44,3,0
6,6,132,23,0,1,132,48,0,4
7,7,124,25,1,1,124,53,3,4
8,8,116,25,3,1,116,52,12,4
9,9,116,25,3,1,116,52,12,4
10,10,114,25,4,0,114,52,18,0
11,11,105,29,3,1,105,60,13,6
12,12,96,26,6,1,96,54,23,11
13,13,92,26,7,1,92,55,26,11
14,14,88,28,7,1,88,59,26,11
15,15,79,28,8,2,79,59,28,18
