,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,16,0,0,150,34,0,0
5,5,136,23,0,0,136,48,0,0
6,6,133,22,1,0,133,47,4,0
7,7,123,27,1,0,123,57,4,0
8,8,113,30,2,0,113,64,7,0
9,9,113,30,2,0,113,64,7,0
10,10,110,30,3,0,110,64,10,0
11,11,106,28,4,0,106,59,17,0
12,12,97,22,10,0,97,47,38,0
13,13,95,19,12,0,95,41,46,0
14,14,94,19,10,1,94,42,35,11
15,15,86,18,12,1,86,40,44,12
