,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,151,14,1,0,151,30,3,0
5,5,139,17,3,0,139,36,9,0
6,6,134,18,4,0,134,38,12,0
7,7,127,18,5,1,127,38,15,4
8,8,119,19,6,1,119,41,19,5
9,9,119,19,6,1,119,41,19,5
10,10,116,20,5,2,116,43,16,9
11,11,109,20,7,2,109,43,23,9
12,12,101,14,12,2,101,31,42,10
13,13,100,12,11,3,100,25,42,17
14,14,97,13,11,3,97,27,42,18
15,15,90,12,12,3,90,29,46,19
