,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,152,13,2,0,152,26,6,0
6,6,149,13,3,0,149,26,9,0
7,7,143,14,4,0,143,28,13,0
8,8,132,18,5,0,132,36,16,0
9,9,131,17,6,0,131,34,19,0
10,10,126,19,5,1,126,38,16,4
11,11,123,18,6,1,123,37,19,5
12,12,114,20,5,2,114,43,15,12
13,13,109,22,5,2,109,48,15,12
14,14,104,22,6,2,104,50,18,12
15,15,97,24,7,2,97,54,21,12
